run_id,episode_id,state_encoding
00000001,738,"0.7773487567901611,0.05065184459090233,0.004192351829260588,0.43599700927734375,0.8424471020698547,0.5426551103591919,0.9515959620475769,0.7741930484771729,0.5645720362663269,0.20471063256263733,0.22607053816318512,0.9000444412231445,0.3632605969905853,0.9336605668067932,0.08439276367425919,0.32044118642807007,0.46474212408065796,0.7586662173271179,0.9191372990608215,0.7200983166694641,0.5106595158576965,0.6726853251457214,0.17893368005752563,0.38086339831352234,0.46228066086769104,0.9529227614402771,0.3584712743759155,0.025089876726269722,0.39335981011390686,0.28861501812934875,0.26957622170448303,0.4619108736515045,0.08577919751405716,0.8789659738540649,0.1858823299407959,0.29002538323402405,0.9594672322273254,0.57576984167099,0.9601595997810364,0.10402290523052216,0.9539885520935059,0.9374217987060547,0.9140170812606812,0.492922842502594,0.459221750497818,0.8960244655609131,0.4053017497062683,0.9947994351387024,0.39440128207206726,0.3255104720592499,0.09251151978969574,0.171485036611557,0.3327542245388031,0.33406516909599304,0.359443336725235,0.27020394802093506,0.6936392784118652,0.16445928812026978,0.4335233271121979,0.7570419311523438,0.10198676586151123,0.5905321836471558,0.9964478015899658,0.1560714989900589,0.7649015784263611,0.5347431898117065,0.2884531319141388,0.802416980266571,0.46659284830093384,0.7463933229446411,0.6781100034713745,0.3672826588153839,0.27233558893203735,0.7571622729301453,0.43164002895355225,0.281524121761322,0.8784953951835632,0.0021515823900699615,0.48456501960754395,0.6609004735946655,0.6716437935829163,0.08204282075166702,0.46591904759407043,0.3096373677253723,0.7018036842346191,0.07568644732236862,0.9870026707649231,0.16886384785175323,0.09307670593261719,0.7796809673309326,0.9263678789138794,0.6287667751312256,0.5551268458366394,0.41044148802757263,0.10612212866544724,0.40133628249168396,0.4044782817363739,0.5546832084655762,0.5186841487884521,0.9425781965255737,0.244986891746521,0.3156338334083557,0.5494787096977234,0.15224018692970276,0.7874687910079956,0.5939741730690002,0.6805670261383057,0.01842222735285759,0.2644624412059784,0.6121639609336853,0.5258612632751465,0.3390347957611084,0.6579002141952515,0.6995578408241272,0.3890506625175476,0.4746130704879761,0.6750155091285706,0.6753696203231812,0.004323979374021292,0.6648064255714417,0.6435996294021606,0.9226784706115723,0.8857671618461609,0.8177199363708496,0.9070586562156677,0.31760701537132263,0.981723964214325,0.06187981739640236,0.267159640789032,0.3874388039112091,0.5922269821166992,0.8344359397888184,0.6149228811264038,0.12326174974441528,0.5482442378997803,0.31044864654541016,0.07269581407308578,0.5425533056259155"
00000001,739,"0.8607619404792786,0.25570279359817505,0.30263397097587585,0.6700316071510315,0.76106858253479,0.8196464776992798,0.5501813292503357,0.4894126057624817,0.9852999448776245,0.9909399747848511,0.6479225158691406,0.02185492403805256,0.8789952397346497,0.5540983080863953,0.5506255030632019,0.8384255766868591,0.6313658356666565,0.26121747493743896,0.7600436806678772,0.4347952902317047,0.29419559240341187,0.6540127396583557,0.2456505000591278,0.8468509912490845,0.6435072422027588,0.4031260907649994,0.5657957792282104,0.420317679643631,0.4385869801044464,0.31987690925598145,0.6422104239463806,0.785823404788971,0.9514890313148499,0.6358753442764282,0.2903289198875427,0.05982564389705658,0.9177160859107971,0.013897077180445194,0.286522775888443,0.14316126704216003,0.4688950777053833,0.32477033138275146,0.9053710103034973,0.664053738117218,0.6265903115272522,0.8116064071655273,0.04921450838446617,0.9953012466430664,0.8672146201133728,0.6160659193992615,0.2413817197084427,0.24694006145000458,0.987958550453186,0.41546109318733215,0.9430783987045288,0.32910189032554626,0.14557886123657227,0.5542626976966858,0.23949849605560303,0.11299789696931839,0.0915294885635376,0.3625936806201935,0.20317327976226807,0.7101855874061584,0.5828372240066528,0.15918126702308655,0.38792911171913147,0.32259994745254517,0.09400376677513123,0.7951065301895142,0.9771407246589661,0.6092742681503296,0.020389994606375694,0.42908594012260437,0.07099077850580215,0.19091956317424774,0.7637960910797119,0.6506545543670654,0.2586914598941803,0.5993691086769104,0.4832589030265808,0.8314362168312073,0.28879114985466003,0.035050828009843826,0.19611026346683502,0.5748984813690186,0.7156268358230591,0.06586327403783798,0.0556727759540081,0.486741840839386,0.2732786536216736,0.10703144967556,0.6530070900917053,0.8305031061172485,0.19662517309188843,0.40650519728660583,0.6441774368286133,0.8837361931800842,0.9972079396247864,0.24531105160713196,0.053517501801252365,0.7400453686714172,0.06531744450330734,0.5361554622650146,0.7571753859519958,0.6313567161560059,0.32961443066596985,0.28367796540260315,0.9358130097389221,0.5337991118431091,0.5127222537994385,0.7500331401824951,0.49293848872184753,0.7485682964324951,0.287188857793808,0.23413510620594025,0.4361056089401245,0.9374082684516907,0.4360189437866211,0.2508326470851898,0.1998400092124939,0.1606554538011551,0.15410731732845306,0.0644061267375946,0.9931191205978394,0.2269064486026764,0.7450523376464844,0.40309253334999084,0.1724979281425476,0.15527775883674622,0.5396783351898193,0.6165911555290222,0.08914065361022949,0.39250901341438293,0.47081148624420166,0.11750961095094681,0.589053750038147,0.7220131158828735"
00000001,740,"0.774944007396698,0.7227802276611328,0.673331618309021,0.23590055108070374,0.1442909687757492,0.6430177092552185,0.41191402077674866,0.9671435952186584,0.6194126605987549,0.7175220251083374,0.3081703186035156,0.8174356818199158,0.9178605079650879,0.8340998291969299,0.9345333576202393,0.16743899881839752,0.9359427690505981,0.506800651550293,0.448225736618042,0.6926547884941101,0.8351274132728577,0.6226235628128052,0.13387075066566467,0.2305232286453247,0.14890523254871368,0.9201860427856445,0.3150443136692047,0.053950391709804535,0.6899019479751587,0.8225692510604858,0.8336739540100098,0.8517131805419922,0.8748515844345093,0.43105196952819824,0.49801310896873474,0.808290421962738,0.9014883637428284,0.5026905536651611,0.11237001419067383,0.49505507946014404,0.9074643850326538,0.6826148629188538,0.4932998716831207,0.46063509583473206,0.8862646222114563,0.13082334399223328,0.74715656042099,0.5290186405181885,0.16370561718940735,0.256380558013916,0.7969954609870911,0.2327681928873062,0.8844936490058899,0.6507019996643066,0.6483616828918457,0.8982511162757874,0.8940017819404602,0.9397231936454773,0.34553852677345276,0.32367050647735596,0.830559492111206,0.10950642824172974,0.8259084820747375,0.5410058498382568,0.284008651971817,0.046822141855955124,0.486175000667572,0.5621952414512634,0.48653918504714966,0.43854308128356934,0.7639581561088562,0.08536629378795624,0.2956809997558594,0.4301656484603882,0.8656935691833496,0.5562951564788818,0.8903176188468933,0.5527164340019226,0.8865956664085388,0.7375626564025879,0.6351146697998047,0.1354236751794815,0.7360067963600159,0.6095932126045227,0.10775608569383621,0.9925836324691772,0.13731056451797485,0.10626698285341263,0.22366268932819366,0.5098878741264343,0.5835504531860352,0.34227314591407776,0.4665798246860504,0.3598882853984833,0.2795129120349884,0.9934426546096802,0.6083003878593445,0.5501620769500732,0.5029129385948181,0.9395127296447754,0.09784366935491562,0.24732232093811035,0.30551964044570923,0.11083564162254333,0.1388731300830841,0.12154912203550339,0.9389417767524719,0.970030665397644,0.9859256744384766,0.8701040148735046,0.4336031377315521,0.8519036173820496,0.3386041820049286,0.5208983421325684,0.2672197222709656,0.2532847821712494,0.316931813955307,0.4137692451477051,0.27151042222976685,0.07651708275079727,0.33951520919799805,0.2573692798614502,0.5793333649635315,0.048999179154634476,0.9010028839111328,0.708204984664917,0.2165888547897339,0.580690324306488,0.8222610950469971,0.8864901065826416,0.42176198959350586,0.9704837203025818,0.3964487314224243,0.8434303998947144,0.7685348987579346,0.1931869089603424,0.7626553177833557,0.41602835059165955"
00000001,741,"0.09435519576072693,0.031445734202861786,0.110151007771492,0.4552106559276581,0.1991221010684967,0.08361987769603729,0.30938538908958435,0.029229721054434776,0.4996950626373291,0.9839822053909302,0.0032831912394613028,0.0786665827035904,0.34635743498802185,0.6101486086845398,0.19231654703617096,0.7170519828796387,0.9756410121917725,0.36915138363838196,0.6234279870986938,0.8136148452758789,0.4417681097984314,0.6468186974525452,0.008922870270907879,0.3136062026023865,0.7950812578201294,0.14017590880393982,0.5284441113471985,0.2818130850791931,0.35720139741897583,0.46687203645706177,0.04722399264574051,0.7446658611297607,0.7828096151351929,0.7705681324005127,0.12973490357398987,0.8641425967216492,0.44444045424461365,0.4157322347164154,0.8102889060974121,0.7649658918380737,0.08676347136497498,0.7982190251350403,0.1618598848581314,0.7188692092895508,0.49078941345214844,0.960944652557373,0.7607972621917725,0.9698498845100403,0.5041595697402954,0.3866718113422394,0.37155991792678833,0.30168652534484863,0.40151187777519226,0.0019465237855911255,0.9550828337669373,0.7903351187705994,0.5149423480033875,0.696952760219574,0.6595083475112915,0.15625731647014618,0.05006184056401253,0.12265906482934952,0.8651201725006104,0.2919728457927704,0.04786107316613197,0.6343865394592285,0.9247384071350098,0.4544638991355896,0.6032558083534241,0.16365984082221985,0.6390963792800903,0.9978276491165161,0.25018632411956787,0.651253879070282,0.7172096371650696,0.09581203758716583,0.7529061436653137,0.3120079040527344,0.5430243015289307,0.8227599263191223,0.7244243621826172,0.024311095476150513,0.7580632567405701,0.5301973819732666,0.3465909957885742,0.7472748756408691,0.7302025556564331,0.5518771409988403,0.06790835410356522,0.2289067804813385,0.5503450036048889,0.4135470390319824,0.5332561731338501,0.28087693452835083,0.4837641716003418,0.787082850933075,0.8398383259773254,0.8326354622840881,0.781425952911377,0.09973607212305069,0.8706363439559937,0.08003807067871094,0.14555010199546814,0.6714710593223572,0.24441908299922943,0.9284723997116089,0.4743978977203369,0.2885054647922516,0.7369787096977234,0.407722145318985,0.16388453543186188,0.36480799317359924,0.08408408612012863,0.8240260481834412,0.8873029947280884,0.7637526988983154,0.5012774467468262,0.6694654822349548,0.09817001223564148,0.7983157634735107,0.7958701252937317,0.22821387648582458,0.8510330319404602,0.9868746399879456,0.8592722415924072,0.9418431520462036,0.5387195944786072,0.7834171652793884,0.8047307729721069,0.08277992904186249,0.09590145200490952,0.4829493761062622,0.15772250294685364,0.6142203211784363,0.7855035066604614,0.6847074627876282,0.496486634016037,0.5960695743560791"
00000001,742,"0.3515148162841797,0.7944302558898926,0.6443349719047546,0.22992585599422455,0.9361408352851868,0.0931093767285347,0.1593775600194931,0.5432583093643188,0.28635144233703613,0.3885357081890106,0.7995002269744873,0.11167540401220322,0.31770697236061096,0.8196401000022888,0.9993892908096313,0.8637111186981201,0.5088740587234497,0.1736585646867752,0.26896384358406067,0.8912379741668701,0.7167707085609436,0.517834484577179,0.08148696273565292,0.026487333700060844,0.607140302658081,0.2089717537164688,0.6483353972434998,0.5345476269721985,0.5302608013153076,0.10723544657230377,0.16674183309078217,0.7877099514007568,0.7700923681259155,0.22398318350315094,0.9313591718673706,0.1531175822019577,0.699715256690979,0.1748524010181427,0.697963297367096,0.7467761039733887,0.6866850256919861,0.9034589529037476,0.7824203968048096,0.9123835563659668,0.5850372314453125,0.9931373596191406,0.5181278586387634,0.7041813135147095,0.26496726274490356,0.1568119376897812,0.9746807813644409,0.7247386574745178,0.5977397561073303,0.6682129502296448,0.7140293717384338,0.35167089104652405,0.030108455568552017,0.6399979591369629,0.3813028633594513,0.33879485726356506,0.9415048956871033,0.3015087842941284,0.4250168800354004,0.6764031052589417,0.5831852555274963,0.7979727387428284,0.24040396511554718,0.6327696442604065,0.22477205097675323,0.1737523078918457,0.2815383970737457,0.4386080205440521,0.29375550150871277,0.532549262046814,0.9802494645118713,0.3480527698993683,0.6777809858322144,0.3695131242275238,0.4245448410511017,0.07745031267404556,0.4378502666950226,0.3171195387840271,0.5841090679168701,0.010051075369119644,0.706527829170227,0.5563908815383911,0.2717747688293457,0.22406437993049622,0.4997877776622772,0.5449965000152588,0.18150393664836884,0.906839907169342,0.736102283000946,0.7264948487281799,0.17623330652713776,0.9051440358161926,0.8751553297042847,0.011173631995916367,0.23466569185256958,0.06949593126773834,0.5480994582176208,0.3963855803012848,0.4359452426433563,0.6209245920181274,0.5103490352630615,0.425169438123703,0.6082414388656616,0.8495262861251831,0.08394008129835129,0.9880142211914062,0.6898823976516724,0.6331703662872314,0.029485994949936867,0.2795133590698242,0.6645776033401489,0.7405730485916138,0.6104074716567993,0.6908971071243286,0.768173336982727,0.48560863733291626,0.05123213678598404,0.19359344244003296,0.1332034021615982,0.10873343795537949,0.2826273441314697,0.5525339245796204,0.9469255805015564,0.5947321653366089,0.7391414642333984,0.036148201674222946,0.41466599702835083,0.3359600901603699,0.17122617363929749,0.4269828796386719,0.5859764814376831,0.6538305282592773,0.6744884252548218,0.5558905005455017"
00000001,743,"0.8167683482170105,0.9905275106430054,0.46039262413978577,0.8869579434394836,0.6961894631385803,0.16026169061660767,0.741523802280426,0.250713974237442,0.05432640388607979,0.547398030757904,0.6795662641525269,0.6860539317131042,0.09229885041713715,0.3427709639072418,0.09319376945495605,0.9161854386329651,0.6977444291114807,0.4278920888900757,0.9563431143760681,0.6965985894203186,0.11795887351036072,0.9377901554107666,0.16901081800460815,0.2065826952457428,0.19264599680900574,0.7895063161849976,0.641049325466156,0.9308874011039734,0.7264212965965271,0.5681371688842773,0.7369945645332336,0.3830268681049347,0.3321008086204529,0.7525810599327087,0.3072161376476288,0.20916502177715302,0.5146816372871399,0.14940308034420013,0.45047619938850403,0.2874826490879059,0.8338563442230225,0.08882007002830505,0.767697811126709,0.2843070924282074,0.00610865605995059,0.053502362221479416,0.4607046842575073,0.9094892740249634,0.4516852796077728,0.9596117734909058,0.7782304883003235,0.6593925356864929,0.9908165335655212,0.01255408301949501,0.6703229546546936,0.0035677545238286257,0.9601958990097046,0.1934676170349121,0.6517898440361023,0.792626142501831,0.7351145148277283,0.5122706294059753,0.30796220898628235,0.8465838432312012,0.47531718015670776,0.12702998518943787,0.43800118565559387,0.6252282857894897,0.7668371200561523,0.9268266558647156,0.8807103037834167,0.04025086760520935,0.9392627477645874,0.4374733567237854,0.6375383138656616,0.17644405364990234,0.046031590551137924,0.3015138506889343,0.5558084845542908,0.3041834831237793,0.48847994208335876,0.2706047594547272,0.5923651456832886,0.6396247744560242,0.6438331604003906,0.572207510471344,0.28910622000694275,0.511050820350647,0.008947656489908695,0.775201141834259,0.31837183237075806,0.8144320249557495,0.609747588634491,0.060967717319726944,0.03874073550105095,0.19950655102729797,0.2850584089756012,0.8810951113700867,0.33826547861099243,0.3543376326560974,0.5421382188796997,0.9595906734466553,0.45097190141677856,0.7215386033058167,0.8588064312934875,0.6954923272132874,0.11346370726823807,0.479729562997818,0.4815804064273834,0.6861289739608765,0.8299947381019592,0.4720659852027893,0.12841951847076416,0.7469021677970886,0.012805997394025326,0.7200744152069092,0.8326151371002197,0.33866631984710693,0.5402862429618835,0.8578304648399353,0.7769836187362671,0.7214512228965759,0.4743223786354065,0.03590020909905434,0.29433953762054443,0.6055808067321777,0.600027859210968,0.9567450284957886,0.36621806025505066,0.6328076124191284,0.12007259577512741,0.00856568943709135,0.7176452279090881,0.7242303490638733,0.5058451890945435,0.8556050062179565,0.6190923452377319,0.5622271299362183"
00000001,744,"0.34142011404037476,0.2571808993816376,0.5573204755783081,0.5273544192314148,0.5952872633934021,0.9609355926513672,0.968289852142334,0.842237651348114,0.04336224123835564,0.49445849657058716,0.22618182003498077,0.8279356360435486,0.10205976665019989,0.5446793437004089,0.5135429501533508,0.25390520691871643,0.43608587980270386,0.5037814378738403,0.5248236060142517,0.5132516026496887,0.8500155806541443,0.8094336986541748,0.9994785785675049,0.29296836256980896,0.1687970757484436,0.8341836333274841,0.5467678308486938,0.007495475467294455,0.7572436332702637,0.6634712815284729,0.935272216796875,0.6769524216651917,0.3881534934043884,0.41956043243408203,0.06474988162517548,0.5341617465019226,0.1744392216205597,0.8808871507644653,0.1945376843214035,0.08571936190128326,0.10652796924114227,0.9578552842140198,0.6474518775939941,0.04108591005206108,0.9380943179130554,0.9630053639411926,0.2219381332397461,0.4868200123310089,0.49532580375671387,0.2920738458633423,0.991077721118927,0.833015501499176,0.12028054893016815,0.17676909267902374,0.8570263385772705,0.5175448656082153,0.4749978482723236,0.7561658620834351,0.4912400245666504,0.9467875957489014,0.10850751399993896,0.7953605651855469,0.18312643468379974,0.198410764336586,0.9242594242095947,0.603499174118042,0.3176274001598358,0.006546155083924532,0.09596574306488037,0.9094091653823853,0.9040522575378418,0.5968804955482483,0.8476269245147705,0.5409862399101257,0.15984968841075897,0.5603285431861877,0.0439038909971714,0.9814649224281311,0.16015800833702087,0.5285912752151489,0.8029436469078064,0.11591087281703949,0.9124297499656677,0.7705311179161072,0.26367682218551636,0.5393651723861694,0.13098272681236267,0.2941385507583618,0.6029506921768188,0.9738872647285461,0.902500331401825,0.2089647650718689,0.40577271580696106,0.33005326986312866,0.4250238537788391,0.13311906158924103,0.6212447881698608,0.627307116985321,0.992818295955658,0.6987541913986206,0.24148033559322357,0.09072206169366837,0.4552927613258362,0.755623996257782,0.6819994449615479,0.326884388923645,0.9176167249679565,0.9629170894622803,0.8805134296417236,0.18827560544013977,0.26538828015327454,0.5654611587524414,0.2504129707813263,0.9736914038658142,0.4497218132019043,0.5836905241012573,0.4793126881122589,0.5435959100723267,0.19807979464530945,0.26318031549453735,0.17210783064365387,0.47822052240371704,0.5047711133956909,0.7809956669807434,0.9895376563072205,0.7264880537986755,0.16029027104377747,0.019380690529942513,0.6801885366439819,0.278070867061615,0.5991877317428589,0.9382661581039429,0.6754904389381409,0.1604408621788025,0.23355793952941895,0.9832310080528259,0.9804561138153076,0.24823316931724548"
00000001,745,"0.08972585201263428,0.3140241205692291,0.6760115623474121,0.16351976990699768,0.5170819163322449,0.6549066305160522,0.3179588317871094,0.4917561709880829,0.48636114597320557,0.6943897604942322,0.5403805375099182,0.4343729317188263,0.4889634847640991,0.024088168516755104,0.32448774576187134,0.5351430773735046,0.17587970197200775,0.21778127551078796,0.5220707058906555,0.9834235310554504,0.8957061171531677,0.7368509769439697,0.7940282821655273,0.4062284231185913,0.533094584941864,0.10855115950107574,0.4379459023475647,0.09623252600431442,0.21556805074214935,0.8440835475921631,0.38394901156425476,0.5317538380622864,0.14306612312793732,0.8578875660896301,0.5699384212493896,0.2709500789642334,0.5258234143257141,0.4987994134426117,0.9723464846611023,0.9913716912269592,0.027070825919508934,0.5765799283981323,0.9365518689155579,0.9916375279426575,0.9136170148849487,0.3776201009750366,0.9635918736457825,0.9350402355194092,0.9322507977485657,0.7574175596237183,0.6078950762748718,0.1857183873653412,0.2783418595790863,0.03425084799528122,0.13043662905693054,0.18013641238212585,0.5007884502410889,0.14913195371627808,0.30053630471229553,0.025431836023926735,0.9882184267044067,0.3394031226634979,0.2520832121372223,0.9007160663604736,0.8738721609115601,0.7956383228302002,0.20373548567295074,0.7799120545387268,0.9092063903808594,0.018729018047451973,0.8548563718795776,0.04254704341292381,0.9379589557647705,0.8529967665672302,0.13556574285030365,0.5286402702331543,0.5899254083633423,0.26921403408050537,0.9394531846046448,0.7709077000617981,0.6847821474075317,0.9863187670707703,0.5256129503250122,0.9839146137237549,0.44503480195999146,0.1396125853061676,0.11797098070383072,0.3204825222492218,0.7315362095832825,0.6519473791122437,0.5579466223716736,0.22354227304458618,0.7922974824905396,0.12706290185451508,0.33513373136520386,0.9955289363861084,0.9958623051643372,0.5012845993041992,0.33677932620048523,0.7847917675971985,0.5798379182815552,0.33765020966529846,0.25489258766174316,0.19742238521575928,0.7908773422241211,0.08388685435056686,0.37466302514076233,0.3218993842601776,0.6442184448242188,0.35066717863082886,0.004292663186788559,0.9328508377075195,0.0721270963549614,0.5321547985076904,0.9424743056297302,0.3044920563697815,0.7861514091491699,0.548399031162262,0.9176369905471802,0.08362741768360138,0.2639082670211792,0.20595121383666992,0.4121011793613434,0.48363739252090454,0.16728612780570984,0.2760951817035675,0.26967331767082214,0.23593638837337494,0.510225772857666,0.7713682651519775,0.3440127968788147,0.38666969537734985,0.1863110065460205,0.44044792652130127,0.38657790422439575,0.14418449997901917,0.12261712551116943,0.2113489955663681"
00000001,746,"0.7198891043663025,0.5689892172813416,0.679384171962738,0.35900357365608215,0.6747094988822937,0.37610697746276855,0.5273247361183167,0.14319056272506714,0.7262080311775208,0.7002229690551758,0.22559493780136108,0.602290689945221,0.8235840797424316,0.959934651851654,0.13052396476268768,0.7119442820549011,0.1121683344244957,0.6440319418907166,0.19486211240291595,0.6855934262275696,0.23295456171035767,0.5484029650688171,0.8442187309265137,0.6051795482635498,0.11215738207101822,0.9855175614356995,0.9691687226295471,0.3037683367729187,0.989107072353363,0.06756441295146942,0.5702815651893616,0.8219258189201355,0.9820027351379395,0.9444808959960938,0.8224655985832214,0.7806469202041626,0.8246269822120667,0.6352187991142273,0.2429729700088501,0.9341576099395752,0.8025928139686584,0.4050910472869873,0.9846387505531311,0.22081534564495087,0.6030753254890442,0.1775927096605301,0.14389434456825256,0.30188003182411194,0.9948087334632874,0.6774547696113586,0.2796564996242523,0.37974706292152405,0.978649914264679,0.09750209748744965,0.944397509098053,0.4818999767303467,0.9484309554100037,0.45614367723464966,0.2798698842525482,0.3283027112483978,0.3607995808124542,0.1993212252855301,0.10643371939659119,0.11342433840036392,0.30155858397483826,0.7025661468505859,0.14106085896492004,0.7348480820655823,0.6579533815383911,0.84823077917099,0.09963621944189072,0.019524749368429184,0.9867661595344543,0.6945959329605103,0.480349063873291,0.13707679510116577,0.5410680770874023,0.16980352997779846,0.920042097568512,0.656036376953125,0.42774537205696106,0.3252328038215637,0.3153635859489441,0.008025976829230785,0.7988792657852173,0.37347182631492615,0.4409477114677429,0.8882531523704529,0.2740500867366791,0.4415123760700226,0.3661040663719177,0.5156895518302917,0.3624464273452759,0.4238722622394562,0.1633230447769165,0.24996984004974365,0.775842547416687,0.28806599974632263,0.01865970343351364,0.19968339800834656,0.21135377883911133,0.5022161602973938,0.9510804414749146,0.3225649297237396,0.2150566577911377,0.5167255997657776,0.6205018758773804,0.7640395164489746,0.9484706521034241,0.6351229548454285,0.6433252692222595,0.6196656823158264,0.9469414353370667,0.7362664341926575,0.8238123059272766,0.20724675059318542,0.4869280457496643,0.31927990913391113,0.8790398836135864,0.7627198100090027,0.6143839359283447,0.505211591720581,0.7724091410636902,0.7038512229919434,0.30815252661705017,0.1916411966085434,0.9468522667884827,0.4672434628009796,0.0005538543337024748,0.223660409450531,0.510528028011322,0.770597517490387,0.7928751111030579,0.4705177843570709,0.752570629119873,0.827160656452179,0.913427472114563,0.23307877779006958"
00000001,747,"0.9072080850601196,0.920729398727417,0.6065356731414795,0.7445302605628967,0.06507369130849838,0.3076549768447876,0.3354732394218445,0.14663207530975342,0.4707263112068176,0.7236546277999878,0.47757112979888916,0.47708067297935486,0.006663885433226824,0.5788940787315369,0.6964606642723083,0.32735225558280945,0.7207295298576355,0.5995984673500061,0.1411501169204712,0.7649884223937988,0.5620127320289612,0.6824138164520264,3.552474663592875e-05,0.5928102731704712,0.34987694025039673,0.6055497527122498,0.31455373764038086,0.08106742054224014,0.8247188925743103,0.31779733300209045,0.8614948987960815,0.023852773010730743,0.5004384517669678,0.8438996076583862,0.6758153438568115,0.11141957342624664,0.16343942284584045,0.9517372846603394,0.03241775929927826,0.5426651835441589,0.8033975958824158,0.6471667885780334,0.35330700874328613,0.6915245652198792,0.6745249032974243,0.5673708915710449,0.5054763555526733,0.6084420680999756,0.275582879781723,0.06965912133455276,0.8978375196456909,0.1591101735830307,0.714472234249115,0.9682875275611877,0.8384556174278259,0.1614743173122406,0.6919398307800293,0.44276905059814453,0.20559154450893402,0.5974292159080505,0.24166239798069,0.3843754529953003,0.48683232069015503,0.5663665533065796,0.6670854091644287,0.8576149344444275,0.8695847988128662,0.21390686929225922,0.006579078733921051,0.05454069748520851,0.11962465941905975,0.9432842135429382,0.502631425857544,0.9283382296562195,0.21715319156646729,0.5238708853721619,0.6309078335762024,0.3804638683795929,0.5385702848434448,0.21257194876670837,0.8007777333259583,0.24139638245105743,0.19663918018341064,0.03365621715784073,0.42213451862335205,0.23729963600635529,0.6154471039772034,0.34544801712036133,0.49998193979263306,0.15895913541316986,0.46859145164489746,0.2897683382034302,0.5968002676963806,0.17920728027820587,0.8368455767631531,0.8683615326881409,0.8657699227333069,0.5380236506462097,0.7845754623413086,0.306117981672287,0.5167153477668762,0.5609420537948608,0.26317542791366577,0.893995463848114,0.6087707877159119,0.11927586048841476,0.5688723921775818,0.17678147554397583,0.17535631358623505,0.6483548283576965,0.7035111784934998,0.7849864363670349,0.25771480798721313,0.5995450615882874,0.4865858256816864,0.7701462507247925,0.7894001007080078,0.8003764748573303,0.4538109302520752,0.616426408290863,0.5995163917541504,0.622115433216095,0.4622223377227783,0.0401357002556324,0.3063906133174896,0.7689093947410583,0.6053374409675598,0.22764630615711212,0.31870147585868835,0.9998759627342224,0.870940089225769,0.17347712814807892,0.41591984033584595,0.25103604793548584,0.9344892501831055,0.8605190515518188,0.7606955170631409,0.8922449350357056"
00000001,748,"0.6702254414558411,0.8081528544425964,0.22674986720085144,0.040199991315603256,0.700748085975647,0.05157482624053955,0.3829541504383087,0.758942186832428,0.10678472369909286,0.23902367055416107,0.06191353127360344,0.7577773928642273,0.43742460012435913,0.6617186069488525,0.3166806101799011,0.775958240032196,0.9489684104919434,0.28350627422332764,0.41355815529823303,0.5319012403488159,0.4320588707923889,0.6526010036468506,0.5956707000732422,0.16601532697677612,0.17880703508853912,0.012825855053961277,0.28157392144203186,0.8032920360565186,0.16941650211811066,0.11429983377456665,0.17478036880493164,0.6166543960571289,0.3711671531200409,0.9912013411521912,0.951668381690979,0.5279086828231812,0.035645049065351486,0.9220089316368103,0.4783564805984497,0.5517796874046326,0.47923755645751953,0.011492219753563404,0.30686333775520325,0.8196569681167603,0.09310570359230042,0.19434553384780884,0.5455754995346069,0.4605252146720886,0.3111061453819275,0.6169945597648621,0.02252231352031231,0.7514268159866333,0.6381016969680786,0.7625847458839417,0.7353867292404175,0.34192168712615967,0.4538150429725647,0.7333123683929443,0.09385306388139725,0.5658698678016663,0.15897661447525024,0.3276078402996063,0.5123981237411499,0.021583370864391327,0.6221789121627808,0.6864955425262451,0.26024675369262695,0.5483165383338928,0.5574924349784851,0.5801923274993896,0.46676480770111084,0.912238597869873,0.026589564979076385,0.9304940104484558,0.5944945812225342,0.3001771867275238,0.017308441922068596,0.761083722114563,0.3846810758113861,0.4668465256690979,0.3743734061717987,0.13588400185108185,0.09650906175374985,0.9962148666381836,0.926879346370697,0.36349794268608093,0.9950306415557861,0.36368945240974426,0.7432806491851807,0.31845107674598694,0.02265157923102379,0.38254523277282715,0.025500424206256866,0.7174524664878845,0.6701210141181946,0.140705868601799,0.3918299376964569,0.6613216996192932,0.3304382562637329,0.6463879942893982,0.0727091059088707,0.6366915702819824,0.5128554105758667,0.0786399394273758,0.627676248550415,0.285876989364624,0.7882082462310791,0.6048921942710876,0.5045461654663086,0.6341333389282227,0.9521393775939941,0.24849671125411987,0.07140211760997772,0.7407742738723755,0.3671472668647766,0.7821977138519287,0.6964572072029114,0.683302104473114,0.5604398846626282,0.35315361618995667,0.28212976455688477,0.5722175240516663,0.22496913373470306,0.9849868416786194,0.04436183348298073,0.6199865937232971,0.25859081745147705,0.4413151741027832,0.5181424021720886,0.8275557160377502,0.9093591570854187,0.7931850552558899,0.4010719358921051,0.20109876990318298,0.7042319774627686,0.48844701051712036,0.39795833826065063,0.15637238323688507"
